"CD_CVM","EMPRESA","CD_CONTA","CONTA","PERIODO","VL_CONTA"
"20702","Viver","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2021",-58050
"20702","Viver","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2021",124
"20702","Viver","3.09","3.09 - Resultado Líquido das Operações Continuadas","2021",-57926
"20702","Viver","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2021",0
"20702","Viver","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2021",-57926
"20702","Viver","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2021",-57531
"20702","Viver","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2021",-395
"21148","Tenda","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2021",2539954
"21148","Tenda","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2021",-2088664
"21148","Tenda","3.03","3.03 - Resultado Bruto","2021",451290
"21148","Tenda","3.04","3.04 - Despesas/Receitas Operacionais","2021",-541720
"21148","Tenda","3.04.01","3.04.01 - Despesas com Vendas","2021",-245808
"21148","Tenda","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2021",-188112
"21148","Tenda","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2021",0
"21148","Tenda","3.04.04","3.04.04 - Outras Receitas Operacionais","2021",0
"21148","Tenda","3.04.05","3.04.05 - Outras Despesas Operacionais","2021",-100999
"21148","Tenda","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2021",-6801
"21148","Tenda","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2021",-90430
"21148","Tenda","3.06","3.06 - Resultado Financeiro","2021",-60111
"21148","Tenda","3.06.01","3.06.01 - Receitas Financeiras","2021",37642
"21148","Tenda","3.06.02","3.06.02 - Despesas Financeiras","2021",-97753
"21148","Tenda","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2021",-150541
"21148","Tenda","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2021",-46048
"21148","Tenda","3.09","3.09 - Resultado Líquido das Operações Continuadas","2021",-196589
"21148","Tenda","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2021",0
"21148","Tenda","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2021",-196589
"21148","Tenda","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2021",-191477
"21148","Tenda","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2021",-5112
"14460","Cyrela","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2021",4790833
"14460","Cyrela","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2021",-3125013
"14460","Cyrela","3.03","3.03 - Resultado Bruto","2021",1665820
"14460","Cyrela","3.04","3.04 - Despesas/Receitas Operacionais","2021",-602883
"14460","Cyrela","3.04.01","3.04.01 - Despesas com Vendas","2021",-347846
"14460","Cyrela","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2021",-501453
"14460","Cyrela","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2021",0
"14460","Cyrela","3.04.04","3.04.04 - Outras Receitas Operacionais","2021",79487
"14460","Cyrela","3.04.05","3.04.05 - Outras Despesas Operacionais","2021",-130238
"14460","Cyrela","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2021",297167
"14460","Cyrela","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2021",1062937
"14460","Cyrela","3.06","3.06 - Resultado Financeiro","2021",42997
"14460","Cyrela","3.06.01","3.06.01 - Receitas Financeiras","2021",271862
"14460","Cyrela","3.06.02","3.06.02 - Despesas Financeiras","2021",-228865
"14460","Cyrela","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2021",1105934
"14460","Cyrela","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2021",-88620
"14460","Cyrela","3.09","3.09 - Resultado Líquido das Operações Continuadas","2021",1017314
"14460","Cyrela","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2021",0
"14460","Cyrela","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2021",1017314
"14460","Cyrela","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2021",914356
"14460","Cyrela","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2021",102959
"25143","Pacaembu","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2021",602727
"25143","Pacaembu","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2021",-449459
"25143","Pacaembu","3.03","3.03 - Resultado Bruto","2021",153268
"25143","Pacaembu","3.04","3.04 - Despesas/Receitas Operacionais","2021",-118410
"25143","Pacaembu","3.04.01","3.04.01 - Despesas com Vendas","2021",-42371
"25143","Pacaembu","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2021",-68919
"25143","Pacaembu","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2021",0
"25143","Pacaembu","3.04.04","3.04.04 - Outras Receitas Operacionais","2021",-10871
"25143","Pacaembu","3.04.05","3.04.05 - Outras Despesas Operacionais","2021",-724
"25143","Pacaembu","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2021",4475
"25143","Pacaembu","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2021",34858
"25143","Pacaembu","3.06","3.06 - Resultado Financeiro","2021",5375
"25143","Pacaembu","3.06.01","3.06.01 - Receitas Financeiras","2021",17569
"25143","Pacaembu","3.06.02","3.06.02 - Despesas Financeiras","2021",-12194
"25143","Pacaembu","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2021",40233
"25143","Pacaembu","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2021",-16375
"25143","Pacaembu","3.09","3.09 - Resultado Líquido das Operações Continuadas","2021",23858
"25143","Pacaembu","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2021",0
"25143","Pacaembu","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2021",23858
"25143","Pacaembu","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2021",0
"25143","Pacaembu","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2021",0
"16101","Gafisa","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",1135997
"16101","Gafisa","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-982930
"16101","Gafisa","3.03","3.03 - Resultado Bruto","2022",153067
"16101","Gafisa","3.04","3.04 - Despesas/Receitas Operacionais","2022",-284196
"16101","Gafisa","3.04.01","3.04.01 - Despesas com Vendas","2022",-55397
"16101","Gafisa","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-117674
"16101","Gafisa","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"16101","Gafisa","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",0
"16101","Gafisa","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",-99043
"16101","Gafisa","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",-12082
"16101","Gafisa","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",-131129
"16101","Gafisa","3.06","3.06 - Resultado Financeiro","2022",69896
"16101","Gafisa","3.06.01","3.06.01 - Receitas Financeiras","2022",210480
"16101","Gafisa","3.06.02","3.06.02 - Despesas Financeiras","2022",-140584
"16101","Gafisa","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",-61233
"16101","Gafisa","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-21959
"16101","Gafisa","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",-83192
"16101","Gafisa","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"16101","Gafisa","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",-83192
"16101","Gafisa","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",-83174
"16101","Gafisa","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",-18
"20478","PDG Realty","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",119318
"20478","PDG Realty","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-87931
"20478","PDG Realty","3.03","3.03 - Resultado Bruto","2022",31387
"20478","PDG Realty","3.04","3.04 - Despesas/Receitas Operacionais","2022",-91861
"20478","PDG Realty","3.04.01","3.04.01 - Despesas com Vendas","2022",-41757
"20478","PDG Realty","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-59134
"20478","PDG Realty","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"20478","PDG Realty","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",0
"20478","PDG Realty","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",8273
"20478","PDG Realty","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",757
"20478","PDG Realty","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",-60474
"20478","PDG Realty","3.06","3.06 - Resultado Financeiro","2022",-362286
"20478","PDG Realty","3.06.01","3.06.01 - Receitas Financeiras","2022",597268
"20478","PDG Realty","3.06.02","3.06.02 - Despesas Financeiras","2022",-959554
"20478","PDG Realty","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",-422760
"20478","PDG Realty","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",339940
"20478","PDG Realty","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",-82820
"20478","PDG Realty","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"20478","PDG Realty","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",-82820
"20478","PDG Realty","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",-78438
"20478","PDG Realty","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",-4382
"20630","CR2","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",4081
"20630","CR2","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-3540
"20630","CR2","3.03","3.03 - Resultado Bruto","2022",541
"20630","CR2","3.04","3.04 - Despesas/Receitas Operacionais","2022",-9721
"20630","CR2","3.04.01","3.04.01 - Despesas com Vendas","2022",0
"20630","CR2","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-9440
"20630","CR2","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",-6
"20630","CR2","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",278
"20630","CR2","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",-553
"20630","CR2","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",0
"20630","CR2","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",-9180
"20630","CR2","3.06","3.06 - Resultado Financeiro","2022",1875
"20630","CR2","3.06.01","3.06.01 - Receitas Financeiras","2022",1909
"20630","CR2","3.06.02","3.06.02 - Despesas Financeiras","2022",-34
"20630","CR2","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",-7305
"20630","CR2","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-246
"20630","CR2","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",-7551
"20630","CR2","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"20630","CR2","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",-7551
"20630","CR2","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",7507
"20630","CR2","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",-44
"24902","Mitre","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",758626
"24902","Mitre","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-537194
"24902","Mitre","3.03","3.03 - Resultado Bruto","2022",221432
"24902","Mitre","3.04","3.04 - Despesas/Receitas Operacionais","2022",-172120
"24902","Mitre","3.04.01","3.04.01 - Despesas com Vendas","2022",-67108
"24902","Mitre","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-105899
"24902","Mitre","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"24902","Mitre","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",0
"24902","Mitre","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",945
"24902","Mitre","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",-58
"24902","Mitre","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",49312
"24902","Mitre","3.06","3.06 - Resultado Financeiro","2022",5849
"24902","Mitre","3.06.01","3.06.01 - Receitas Financeiras","2022",32259
"24902","Mitre","3.06.02","3.06.02 - Despesas Financeiras","2022",-26410
"24902","Mitre","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",55161
"24902","Mitre","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-17941
"24902","Mitre","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",37220
"24902","Mitre","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"24902","Mitre","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",37220
"24902","Mitre","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",34830
"24902","Mitre","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",2390
"20435","Tecnisa","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",237347
"20435","Tecnisa","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-209523
"20435","Tecnisa","3.03","3.03 - Resultado Bruto","2022",27824
"20435","Tecnisa","3.04","3.04 - Despesas/Receitas Operacionais","2022",-5153
"20435","Tecnisa","3.04.01","3.04.01 - Despesas com Vendas","2022",-29557
"20435","Tecnisa","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-64413
"20435","Tecnisa","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"20435","Tecnisa","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",0
"20435","Tecnisa","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",60042
"20435","Tecnisa","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",28775
"20435","Tecnisa","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",22671
"20435","Tecnisa","3.06","3.06 - Resultado Financeiro","2022",-12996
"20435","Tecnisa","3.06.01","3.06.01 - Receitas Financeiras","2022",27587
"20435","Tecnisa","3.06.02","3.06.02 - Despesas Financeiras","2022",-40583
"20435","Tecnisa","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",9675
"20435","Tecnisa","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-7375
"20435","Tecnisa","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",2300
"20435","Tecnisa","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"20435","Tecnisa","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",2300
"20435","Tecnisa","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",1045
"20435","Tecnisa","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",1255
"20605","JHSF","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",1902092
"20605","JHSF","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-767437
"20605","JHSF","3.03","3.03 - Resultado Bruto","2022",1134655
"20605","JHSF","3.04","3.04 - Despesas/Receitas Operacionais","2022",-242373
"20605","JHSF","3.04.01","3.04.01 - Despesas com Vendas","2022",0
"20605","JHSF","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-336210
"20605","JHSF","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"20605","JHSF","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",0
"20605","JHSF","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",91185
"20605","JHSF","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",2652
"20605","JHSF","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",892282
"20605","JHSF","3.06","3.06 - Resultado Financeiro","2022",-179489
"20605","JHSF","3.06.01","3.06.01 - Receitas Financeiras","2022",205760
"20605","JHSF","3.06.02","3.06.02 - Despesas Financeiras","2022",-385249
"20605","JHSF","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",712793
"20605","JHSF","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-80699
"20605","JHSF","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",632094
"20605","JHSF","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"20605","JHSF","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",632094
"20605","JHSF","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",618889
"20605","JHSF","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",13205
"20770","EZ Tec","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",1121260
"20770","EZ Tec","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-737031
"20770","EZ Tec","3.03","3.03 - Resultado Bruto","2022",384229
"20770","EZ Tec","3.04","3.04 - Despesas/Receitas Operacionais","2022",-144483
"20770","EZ Tec","3.04.01","3.04.01 - Despesas com Vendas","2022",-97068
"20770","EZ Tec","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-134051
"20770","EZ Tec","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"20770","EZ Tec","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",9560
"20770","EZ Tec","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",-9944
"20770","EZ Tec","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",87020
"20770","EZ Tec","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",239746
"20770","EZ Tec","3.06","3.06 - Resultado Financeiro","2022",138151
"20770","EZ Tec","3.06.01","3.06.01 - Receitas Financeiras","2022",175158
"20770","EZ Tec","3.06.02","3.06.02 - Despesas Financeiras","2022",-37007
"20770","EZ Tec","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",377897
"20770","EZ Tec","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-35790
"20770","EZ Tec","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",342107
"20770","EZ Tec","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"20770","EZ Tec","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",342107
"20770","EZ Tec","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",324707
"20770","EZ Tec","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",17400
"20915","MRV","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",6645285
"20915","MRV","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-5327731
"20915","MRV","3.03","3.03 - Resultado Bruto","2022",1317554
"20915","MRV","3.04","3.04 - Despesas/Receitas Operacionais","2022",-955172
"20915","MRV","3.04.01","3.04.01 - Despesas com Vendas","2022",-661701
"20915","MRV","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-610568
"20915","MRV","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"20915","MRV","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",666874
"20915","MRV","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",-239937
"20915","MRV","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",-109840
"20915","MRV","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",362382
"20915","MRV","3.06","3.06 - Resultado Financeiro","2022",-236789
"20915","MRV","3.06.01","3.06.01 - Receitas Financeiras","2022",357337
"20915","MRV","3.06.02","3.06.02 - Despesas Financeiras","2022",-594126
"20915","MRV","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",125593
"20915","MRV","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-249056
"20915","MRV","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",-123463
"20915","MRV","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"20915","MRV","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",-123463
"20915","MRV","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",-176648
"20915","MRV","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",53185
"25100","Cury","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",2257294
"25100","Cury","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-1420402
"25100","Cury","3.03","3.03 - Resultado Bruto","2022",836892
"25100","Cury","3.04","3.04 - Despesas/Receitas Operacionais","2022",-407451
"25100","Cury","3.04.01","3.04.01 - Despesas com Vendas","2022",-212188
"25100","Cury","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-136568
"25100","Cury","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"25100","Cury","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",2756
"25100","Cury","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",-61830
"25100","Cury","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",379
"25100","Cury","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",429441
"25100","Cury","3.06","3.06 - Resultado Financeiro","2022",-24437
"25100","Cury","3.06.01","3.06.01 - Receitas Financeiras","2022",64031
"25100","Cury","3.06.02","3.06.02 - Despesas Financeiras","2022",-88468
"25100","Cury","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",405004
"25100","Cury","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-56564
"25100","Cury","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",348440
"25100","Cury","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"25100","Cury","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",348440
"25100","Cury","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",329885
"25100","Cury","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",18555
"21130","Trisul","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",760270
"21130","Trisul","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-535028
"21130","Trisul","3.03","3.03 - Resultado Bruto","2022",225242
"21130","Trisul","3.04","3.04 - Despesas/Receitas Operacionais","2022",-111136
"21130","Trisul","3.04.01","3.04.01 - Despesas com Vendas","2022",-59107
"21130","Trisul","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-72697
"21130","Trisul","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"21130","Trisul","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",0
"21130","Trisul","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",2527
"21130","Trisul","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",18141
"21130","Trisul","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",114106
"21130","Trisul","3.06","3.06 - Resultado Financeiro","2022",-22606
"21130","Trisul","3.06.01","3.06.01 - Receitas Financeiras","2022",39087
"21130","Trisul","3.06.02","3.06.02 - Despesas Financeiras","2022",-61693
"21130","Trisul","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",91500
"21130","Trisul","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-21751
"21130","Trisul","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",69749
"21130","Trisul","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"21130","Trisul","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",69749
"21130","Trisul","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",67913
"21130","Trisul","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",1836
"25798","Kallas","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",652603
"25798","Kallas","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-456046
"25798","Kallas","3.03","3.03 - Resultado Bruto","2022",196557
"25798","Kallas","3.04","3.04 - Despesas/Receitas Operacionais","2022",-119604
"25798","Kallas","3.04.01","3.04.01 - Despesas com Vendas","2022",-62116
"25798","Kallas","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-80094
"25798","Kallas","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"25798","Kallas","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",-6590
"25798","Kallas","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",-2502
"25798","Kallas","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",31698
"25798","Kallas","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",76953
"25798","Kallas","3.06","3.06 - Resultado Financeiro","2022",-12199
"25798","Kallas","3.06.01","3.06.01 - Receitas Financeiras","2022",0
"25798","Kallas","3.06.02","3.06.02 - Despesas Financeiras","2022",0
"25798","Kallas","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",64754
"25798","Kallas","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-18005
"25798","Kallas","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",46749
"25798","Kallas","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"25798","Kallas","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",46749
"25798","Kallas","3.11.01","3.11.01 - Atribuído a Sócios da Empresa Controladora","2022",41129
"25798","Kallas","3.11.02","3.11.02 - Atribuído a Sócios Não Controladores","2022",5620
"25976","Yuny","3.01","3.01 - Receita de Venda de Bens e/ou Serviços","2022",128890
"25976","Yuny","3.02","3.02 - Custo dos Bens e/ou Serviços Vendidos","2022",-99076
"25976","Yuny","3.03","3.03 - Resultado Bruto","2022",29814
"25976","Yuny","3.04","3.04 - Despesas/Receitas Operacionais","2022",-37819
"25976","Yuny","3.04.01","3.04.01 - Despesas com Vendas","2022",0
"25976","Yuny","3.04.02","3.04.02 - Despesas Gerais e Administrativas","2022",-30759
"25976","Yuny","3.04.03","3.04.03 - Perdas pela Não Recuperabilidade de Ativos","2022",0
"25976","Yuny","3.04.04","3.04.04 - Outras Receitas Operacionais","2022",-14374
"25976","Yuny","3.04.05","3.04.05 - Outras Despesas Operacionais","2022",-21925
"25976","Yuny","3.04.06","3.04.06 - Resultado de Equivalência Patrimonial","2022",29239
"25976","Yuny","3.05","3.05 - Resultado Antes do Resultado Financeiro e dos Tributos","2022",-8005
"25976","Yuny","3.06","3.06 - Resultado Financeiro","2022",-17860
"25976","Yuny","3.06.01","3.06.01 - Receitas Financeiras","2022",2390
"25976","Yuny","3.06.02","3.06.02 - Despesas Financeiras","2022",-20250
"25976","Yuny","3.07","3.07 - Resultado Antes dos Tributos sobre o Lucro","2022",-25865
"25976","Yuny","3.08","3.08 - Imposto de Renda e Contribuição Social sobre o Lucro","2022",-757
"25976","Yuny","3.09","3.09 - Resultado Líquido das Operações Continuadas","2022",-26622
"25976","Yuny","3.10","3.10 - Resultado Líquido de Operações Descontinuadas","2022",0
"25976","Yuny","3.11","3.11 - Lucro/Prejuízo Consolidado do Período","2022",-26622
